,Month 1,Month 2,Month 3,Month 4,Month 5
1FDCHT18,5,0,0,0,1
1FNKOL76,6,1,7,4,4
1RDDMUM66,5,9,8,2,1
1FDKOL182,1,5,2,5,11
1FNJDP66,5,11,5,1,6
1FDUDP22,1,8,3,2,3
1CRRJAL03,4,5,6,7,7
1FDAHM176,3,7,8,3,7
1FDAHM180,4,3,0,4,15
1CRMHMU505,5,20,12,11,15
1FDJAI125,6,8,3,7,0
1RDNKOL45,10,14,4,13,11
1FNVAR49,2,0,2,9,2
1FNAHM119,8,5,2,3,2
1FDBOM338,6,2,3,7,2
1FNHAO02,7,17,9,8,9
1RDNUDP10,5,3,1,8,8
1FDBOM216,6,7,8,3,1
1CRRJUD01,4,6,10,14,10
1FDKOL187,9,2,1,2,8
1FNKOL108,3,11,2,4,0
1FNKOL223,5,4,4,3,2
1FDBOM254,5,6,6,0,0
1CRMHMU35,4,1,3,8,5
1FNVAR81,2,7,4,6,5
1FDAJM31,4,3,3,5,2
1RDWUDP14,6,2,4,1,2
1FNAJM38,3,0,7,4,9
1RDWBDN02,2,3,3,1,3
1RDDAHM86,4,3,8,8,4
1CRUPKN11,2,4,0,8,9
1FNUDP37,4,4,7,4,7
1FDSNP02,7,11,5,4,3
1FDJMG34,1,3,3,0,0
1CRHUPFZ01,5,3,2,4,1
1FNRBL45,6,1,6,0,4
1FDBOM390,6,2,6,3,5
1FDCHT19,3,5,4,1,1
1RDNKOL29,4,6,2,2,2
1FNKHD23,3,3,1,1,1
1FNANA67,2,7,1,3,5
1RDNMEH09,1,2,2,0,1
1FDKOL60,5,9,13,2,0
1FDAJM24,6,0,0,0,0
1FDALW10,12,5,2,4,2
1RDNGKP03,2,4,3,3,3
1RDDALD06,4,6,10,7,20
1FNPNN01,6,2,4,1,6
3CRUPGR01,9,4,11,10,10
1RDNANA05,7,1,3,3,4
1RDNAHM32,5,3,0,1,0
1FWTNA02,6,6,2,0,0
1RDNJAI24,5,17,13,1,4
2CRWBKL08,8,5,19,9,5
1CRHUPKA02,4,5,5,3,3
1FNBDN04,5,4,3,2,11
1FNCHU06,16,9,10,6,2
1FNBIK28,2,0,0,0,0
1FNGGN01,2,2,0,2,8
1FNJHU08,1,2,2,6,4
1FNKAN150,2,3,5,9,3
1FNDAU20,1,0,0,0,0
1FNKOL146,6,9,6,5,12
1FNALD113,4,10,11,18,13
1FNPGS02,6,9,11,7,8
3CRRJBK04,2,3,5,16,18
1FNABN12,10,10,0,4,6
1RDNBIK01,6,7,6,2,5
1DBA09101,6,9,4,7,5
1CRHUPLU05,3,0,5,4,1
1FNVAR60,6,5,4,2,5
1FDBOM105,3,1,4,8,1
1CRGJAH08,7,9,7,8,8
1CRGJRJ10,3,5,2,7,8
1FNKOL175,6,2,1,4,4
1FNPTP16,5,4,6,4,3
1FNALW22,8,9,0,1,5
1RDNLUC34,3,0,3,2,2
1FNKRI14,2,4,0,0,7
1RDWBBN01,4,2,3,2,1
1FNJMG38,10,5,3,4,4
1RDDALD03,3,10,7,17,14
1FNKRI03,4,2,3,0,0
1FNDEO04,3,2,8,9,11
1FNHAN16,6,0,1,1,5
1FNJUN16,3,1,0,1,0
1FNFTP40,3,14,8,1,1
1FNJMG28,2,4,1,4,2
1FDBOM181,2,2,10,3,5
1FNJAI121,11,0,0,0,0
1CRMHMU39,9,9,8,19,15
1CRRJJP13,7,0,0,0,0
1FDBOM196,6,3,2,0,6
1FNRVN04,9,0,6,1,2
1RDNRAJ01,1,1,4,3,1
1FNKOL96,4,3,11,0,3
1FNBHR05,14,13,0,8,6
1FNBHR04,7,11,0,5,4
1FNSUL31,2,1,0,2,1
1FDKCC18,2,0,0,0,0
1CRGJAH05,3,2,11,16,11
1FNKOL203,2,4,3,7,7
1CRRJBP05,7,2,5,20,21
1FDSKN02,7,9,10,14,13
1DBA07881,4,1,3,1,15
1FNANA64,1,4,4,6,7
1RDWMEH14,5,16,19,23,25
1CRRJJW02,7,6,10,8,4
1FNALD66,4,2,1,0,7
1FNALD94,6,6,2,15,9
1FNANA58,6,5,0,0,0
1RDWKOL72,2,5,1,2,4
1RDNHLD01,3,0,2,4,4
1FNJAI111,4,0,0,1,3
1CRMHMU57,3,6,8,9,1
1FNFTP19,4,0,5,4,5
1FDKOL191,1,3,1,3,3
1FNSBK12,2,2,9,4,1
1FNKRI02,3,1,3,3,8
1FNJAI106,1,0,0,3,0
1FNVAR71,6,3,3,0,5
1FNRAJ64,1,1,0,0,1
1FNFTP26,4,13,5,2,0
1FWMEH51,4,0,14,0,0
1CRHUPVA08,1,3,12,12,15
1RDWLUC46,5,4,11,2,1
1FNABN28,3,1,0,7,6
1FNKSH29,5,3,3,0,1
1RDWALW05,2,3,2,1,3
1CRWBKL13,6,3,3,6,3
1FNJAI97,9,1,3,2,3
1FNBOM63,5,0,0,0,4
1FNKAN47,3,5,0,0,3
1CRGJAH16,21,16,21,21,15
1CRRJJP10,4,5,7,11,14
1CRGJSK03,4,6,7,9,8
1FNSVR01,11,12,0,5,3
1RDDMUM88,2,0,0,5,0
1RDNKOL20,8,1,2,3,3
1FNAHM138,4,0,2,0,2
1RDDMUM07,6,4,6,1,1
1FNBNK10,6,4,1,4,4
1FNMEH20,3,0,1,2,1
1FNRAJ29,2,0,0,0,2
1FNBOM81,2,7,2,0,4
1FDJLO03,5,2,0,0,0
1FNFTP20,8,0,0,4,6
1FDAZM10,5,9,3,6,2
1FNUDP56,2,4,2,1,0
1FNSAN08,1,5,1,4,1
1FNALD50,3,5,5,3,2
1RDWDUN01,2,2,2,8,11
1FNFTP22,6,5,3,2,6
1FNSBK03,3,1,3,2,3
1RDNJSL01,4,1,0,3,2
1FNPSS08,6,1,5,2,4
1CRMHMU55,2,1,2,3,13
1FNKRI12,4,3,8,15,2
1RDWCSM01,5,4,0,4,0
1RDNJMG08,1,0,2,5,2
1FNUDP60,1,2,3,1,2
1FNAHM02,2,3,0,0,0
1RDNNAD01,1,8,1,0,7
1FNUDP57,4,1,3,2,2
1CRMHMU34,4,5,1,0,7
1FNFTP33,7,16,7,5,11
1RDWKAN24,11,1,6,6,10
1FNRAJ21,3,9,3,6,1
1FNPTP32,5,1,3,1,4
1FDKOL141,4,6,4,2,5
2CRRJDP02,2,3,3,12,14
1FNBNW17,3,13,6,13,24
1FNJDP55,1,0,4,2,3
1FNAHM154,4,3,9,5,3
1FNKOL81,7,0,0,1,4
1FNMEH40,1,0,0,0,0
1CRUPLK503,7,11,9,9,20
1FNAMT07,11,4,3,4,8
1RDWUDP13,6,6,4,5,9
1FNKOL211,2,0,0,0,0
1FNTNK05,2,7,3,0,0
1FNSUL36,1,2,3,0,3
1CRGJAM02,3,6,10,7,11
1FDKAN170,3,4,1,1,8
1FNALD74,3,4,3,2,2
1FNMRD11,3,1,3,0,1
1CRHGJAH04,3,3,5,5,8
1FNLUC114,4,9,4,9,3
1FNBHT17,1,7,0,6,6
1FNUNO09,4,5,7,1,5
1CRUPKN16,6,3,0,6,17
1FNGZP04,7,6,13,10,7
1FNVAR54,4,1,1,3,3
1FNKAN62,2,1,1,1,4
1FDBOM152,3,6,5,6,4
1FNFZB33,9,5,1,1,0
1RDDAHM39,2,0,6,5,4
1FDBOM401,3,13,13,2,1
1CRMHMU510,3,6,5,3,7
1CRMHTH38,3,5,2,3,4
1FNLUC69,2,4,1,1,1
1FNKSH08,3,13,12,6,1
1FNDIM04,3,2,0,0,0
1FNSIK05,4,4,3,7,11
1FNKOL109,2,4,1,2,1
1RDWABN04,3,8,13,9,16
1RDNTRP01,5,0,3,2,2
1FNBDN28,4,3,3,0,3
1FNBST03,5,6,5,6,11
1FDJAI135,5,5,9,9,6
1FDBOM410,4,15,15,4,2
1FNJLR09,6,0,2,3,1
1FNKOL95,3,1,0,0,3
1FDKAN166,3,5,7,5,9
1CRRJDA04,3,2,7,8,7
1RDDMUM22,5,4,9,7,12
1FNALD29,3,12,5,6,13
1FNLUC82,5,2,3,6,7
1FNSBK05,9,0,0,0,0
1FNAMT09,6,9,2,7,1
1FNMDP06,3,16,10,1,1
1FNKAN133,4,3,4,4,8
1FWAHM196,9,2,0,0,1
1FNVAR35,3,2,2,1,0
1FNGKP06,2,1,8,9,15
1RDWKAN28,12,16,11,17,13
1CRGJJM05,10,7,1,0,0
1FNVAR15,7,6,7,1,4
1FNDUN19,10,4,7,1,3
1FNRBL12,5,3,2,5,11
1FNKOL214,3,4,4,6,3
1FNKAN105,3,1,0,2,0
1CRHUPKA07,8,8,10,1,8
1RDDMUM09,2,2,4,13,5
1FNKRI16,3,5,8,3,7
1FDBOM106,15,10,13,19,20
1FNFTP38,1,1,4,7,2
1RDDVAR07,5,11,21,0,3
1FNSBK11,1,1,0,2,3
1FNAHM118,7,3,0,0,0
1FNRAJ69,1,1,0,0,0
1RDNBEH01,4,5,4,4,13
3CRRJCU06,2,3,5,19,15
1FNKAN32,5,7,4,1,5
1FNJLR08,4,3,1,7,3
1CRGJAH25,8,9,20,26,12
1FNMIR08,1,2,2,7,0
1CRMHMU58,5,6,4,2,15
1RDDJAI03,7,6,4,4,3
1FNJAI114,2,5,6,1,1
1FWTNA04,3,8,0,0,0
1RDNKOL19,1,4,5,0,1
1FNBHR08,4,5,4,4,3
1RDNVMG01,8,16,2,5,2
1FNSBK18,2,2,0,2,6
1FDBIK38,2,3,1,5,8
3CRRJJH07,5,9,5,6,10
1FDBOM239,4,0,0,0,0
1FNALD76,3,3,4,6,2
1FNMEH36,9,7,3,2,1
1DBA03311,7,6,8,7,8
1CRRJJH12,6,3,14,8,21
1CRWBKL18,2,6,3,7,11
1CRGJAN02,4,7,13,9,7
1DBA03051,1,2,0,2,7
1VD704901,6,10,5,7,7
1FNBHL28,2,1,1,0,0
1FNKOT20,7,2,1,0,0
1FDBOM277,10,3,4,7,11
1FNVAR59,2,4,9,6,3
2CRWBKL09,8,4,10,4,15
1FDAHM175,4,2,5,5,4
1FDJLR03,2,5,5,4,7
1FNAHM66,2,0,0,0,0
1CRHUPLU07,3,5,3,1,4
1FNBIK52,3,5,0,1,2
1FNRVN06,10,6,8,2,8
1FDKUT12,4,8,6,3,5
1CRGJSN01,6,5,7,7,3
1FNMRD18,2,6,3,1,6
1CRHRJBH02,6,4,2,4,0
1FDJDP22,17,12,6,8,4
1FDAJM43,3,1,9,10,15
1FNAMT30,1,1,4,4,3
1FNVAR93,4,5,1,1,4
1FDRGH14,13,17,9,9,9
1CRWBKL03,9,8,12,9,7
1RDDMUM76,4,4,1,1,0
1FNAJM69,2,2,4,1,1
1CRMHTH35,5,3,2,4,1
1CRGJAH07,3,9,20,19,12
1FDBOM112,8,4,0,0,0
1RDDKAN02,5,13,3,2,14
1FNUDP20,3,1,2,0,1
1FNKAN61,5,4,8,6,1
1CRGJMS01,8,7,7,14,15
1CRRJJH06,1,0,2,2,2
1RDNKOL56,2,7,2,2,6
1RDDVAR11,13,18,28,18,17
1CRHRJBH01,2,5,5,2,5
1FNSUL21,3,5,8,4,1
1FNSUL46,5,0,0,0,0
1FNRVN05,7,2,4,15,3
1RDWALD16,6,10,2,7,3
1FNKHD49,5,2,0,3,1
1CRHRJKO04,5,5,2,1,5
1FNUDP53,1,2,0,0,1
1FDRAJ67,1,0,0,2,1
1FNBHR02,6,13,2,4,7
2CRMHMU82,1,2,2,3,3
1FNDUN13,5,8,9,2,8
1RDNALD08,2,1,2,4,0
1FNJAI44,2,3,4,6,0
1FDBOM247,2,2,0,0,0
1RDWJAI37,9,12,0,1,2
1FDBOM258,5,0,0,0,0
1CRMHTH23,8,21,5,7,8
1RDDMUM01,2,4,10,4,12
1RDWALD19,4,5,6,7,8
1FNABN37,2,2,0,4,6
1CRHUPLU06,2,1,5,8,3
1CRHRJKO01,1,3,3,1,3
1CRMHMU11,2,1,1,1,1
1RDNPAL01,2,0,10,12,8
1FNSTP05,6,8,16,10,4
1FNKHD48,6,4,5,6,3
1CRGJGN02,3,5,4,4,7
1FDKOT25,5,11,6,0,0
1FNBDN05,2,1,0,1,4
1CRGJKA07,4,8,6,17,3
1FNGKP09,7,2,0,2,0
1FNALD131,13,11,11,10,6
1FNALD85,2,6,2,6,3
1RDNAHM19,6,2,3,2,1
1FNAHM216,2,2,2,5,5
1RDNJAI10,4,2,3,10,4
1FDAJM26,8,5,3,10,16
1RDNKOL10,9,5,3,3,2
1CRRJBP02,3,1,0,5,3
1FNNGU06,4,11,2,0,3
1CRRJCH01,16,8,14,10,10
1FNCHT13,4,1,0,0,8
1CRMHMU501,3,7,18,4,39
1FNALD121,7,0,2,13,13
1FDKUT21,7,0,0,0,0
1FNHAO03,2,1,0,0,2
1FNSDR17,2,2,3,3,1
1FNAJM34,2,2,3,3,5
1FNSIK12,6,4,3,6,0
1FNKHD27,2,5,6,3,1
1FDSBS02,5,8,10,2,2
1FNKAN109,9,5,7,3,6
1FNNOR03,9,8,5,1,1
1CRWBPN02,1,2,1,6,2
1RDNMHG01,2,1,2,0,1
1FDSRO02,1,1,0,0,0
1FNGND02,10,7,1,5,6
1FDBOM381,6,3,6,0,0
1FNKOL135,3,3,3,1,3
1FNKOL201,4,1,0,1,6
1RDDMUM14,2,3,0,0,0
1RDNKOL12,6,2,8,9,11
1FDBOM113,3,2,3,4,4
1FNHAO08,4,6,3,2,2
1FNPTP47,3,6,1,5,2
1RDDMUM10,8,9,13,6,2
1CRHGJME01,11,7,15,20,26
1FNVAR78,5,7,1,0,1
1RDWBNS01,2,6,5,13,7
1FWKOL235,6,4,14,8,28
1FDKOL125,7,5,1,0,1
1FNKOL210,4,1,0,0,1
1FNKOL83,8,6,4,2,0
1FNJAI52,7,8,8,9,5
1FNBOM77,2,0,4,2,1
1RDWBOM31,3,6,0,9,3
1CRMHMU54,3,5,14,3,3
1FDBOM392,5,1,3,0,0
1RDNMUM44,3,1,8,1,2
1FNMRD04,6,3,3,5,4
1CRWBKL11,1,4,6,6,3
1FNDAU03,2,1,2,5,1
1FNSOU02,3,0,8,4,1
1FNKHD60,2,3,2,1,0
1FDBDN19,5,4,2,3,0
1FNKMR06,10,3,6,1,3
1CRRJJH13,6,3,2,26,23
1FNLUC118,5,5,3,4,4
1FNALD95,3,6,2,2,2
1RDWLUC45,6,11,17,11,10
1FWBSK05,7,5,8,0,4
1RNNJDP01,3,10,5,5,9
1CRRJCU05,2,3,5,12,11
1FNLUC101,10,7,9,16,17
1CRMHMU12,6,15,23,15,14
1FNVAR84,3,1,0,0,1
1FNSIK15,2,0,0,0,0
1FNJAI91,6,5,8,7,11
1RDDMUM37,3,0,10,6,11
1FNALD126,1,2,0,3,20
1FDKOL186,2,3,6,2,5
1FNBRF03,7,9,0,1,0
1FDBOM204,8,2,2,12,2
1RDNKOL18,2,0,4,9,4
1FNMRD16,5,10,0,1,2
1FNALD72,1,4,7,3,0
1FNKOL115,3,3,1,1,1
1FNRBL20,7,17,7,8,10
1FDBOM212,5,3,0,5,7
1FNALD116,4,1,6,26,18
1RDNALW03,4,7,0,3,3
1FNSBK16,4,1,3,2,3
1RDNBOM08,2,0,2,1,0
1CRRJPA05,6,9,8,7,7
1FDKOL122,3,1,6,0,3
1FNSIK07,2,3,1,2,1
1CRMHMU20,5,8,9,22,30
1RDNTZP01,3,3,1,1,0
1FNRBL13,5,4,2,8,11
1FNBHP03,2,5,0,5,4
1FNVAR90,1,2,4,3,1
1FNVAR41,5,3,8,3,5
1CRGJKH08,4,4,2,7,3
1FDGGN14,2,0,4,2,4
1FNAHM71,4,2,3,1,8
1RDNJHT01,6,0,0,1,0
1FNGKP15,10,1,0,4,1
1RDDKAN03,3,6,4,7,5
1FNBOM88,2,5,4,3,4
1CRMHMU76,3,2,5,4,6
1FNKAN74,19,11,3,3,6
1RDWMEH15,3,7,5,4,1
1RDNMEH08,2,0,1,1,2
1FNJHT02,8,7,0,0,1
1FNKOT52,2,0,1,4,3
1FDKOL173,8,5,8,4,0
1FWKOL230,2,6,0,8,5
1FNBNW19,3,4,0,0,2
1RDWBBM01,4,5,4,3,2
1FNKAN179,5,0,6,5,33
1FDKAN169,9,6,3,7,3
1FDCHU19,1,8,2,0,0
1FNALD75,6,6,0,4,0
1FNBHT06,3,3,5,7,4
1CRRJRS01,5,9,14,11,34
1FNJAI55,5,1,7,5,5
1RDWJAI36,1,2,6,8,6
1FNKOT45,2,3,7,5,1
1FNALD59,5,7,3,3,7
1FDBDN20,2,6,4,4,3
1FNKAN55,6,13,5,3,4
1FNJDP71,7,1,0,1,0
1FNBHR09,1,4,3,4,4
1FNPTP43,1,5,1,8,6
1CRUPVA501,4,12,11,6,8
1CRHUPVA01,1,4,1,0,1
1FNBBN09,2,1,0,4,0
1FNSUL49,5,0,6,1,3
1CRRJAJ08,5,4,3,19,21
1FNCSM04,5,1,0,2,1
1RDDMUM27,3,1,5,1,3
1FDBOM419,3,6,1,0,2
3CRRJHG03,9,8,6,4,4
1FNJMG29,4,7,0,2,2
1FDKOT18,2,1,1,1,3
1FNJMG19,5,0,7,0,3
1FNKOL245,3,2,5,1,18
1RDNJMG09,2,1,1,0,3
1FNJLR12,4,0,0,4,0
1FNBOM80,2,6,3,5,2
1FNAHM129,3,3,5,4,0
1FNAHM163,4,1,2,2,5
1FDESK02,9,15,19,8,6
1FNKHD10,1,5,0,0,0
1FNKAN51,2,9,4,1,3
1FDBOM231,6,0,0,0,0
1FNBHL20,2,1,3,0,1
1FNCHT10,2,1,0,0,1
1FNMEH41,1,1,2,1,0
1FNAJM81,1,3,3,0,5
1FNBOM117,10,0,7,6,12
1FDALW08,2,3,2,3,7
1CRRJJS01,12,4,12,18,13
1FDKOL178,1,3,2,0,0
1FNFTP41,3,8,6,5,2
1FNKAN137,5,15,3,1,4
1FNSUL41,2,5,3,1,2
1CRGJAN10,1,1,2,3,1
1CRMHTH25,3,8,5,11,3
1CRRJJP01,8,12,21,24,10
1FNKHD41,5,2,1,2,2
1FNALD57,2,2,1,3,2
1CRRJBK501,6,10,6,5,9
1RDNKOL06,1,2,1,4,1
1FNSUL15,5,8,10,7,5
1RDNBOM06,2,0,1,5,1
1FNDUN09,4,7,5,0,0
1FNKAM01,4,2,0,1,1
1FNMEH47,2,1,1,0,1
1FNKAN49,2,7,3,0,8
1FNBHR01,7,4,7,3,1
1FNSMD21,5,3,0,1,0
1RDWANA12,3,1,4,2,12
1FNSMD10,8,8,9,4,9
1FNAMT13,3,0,2,1,2
1VW732201,1,0,3,6,1
1FNRBL35,2,11,6,1,5
1FNHAN02,6,9,7,9,3
1RDNKOL37,1,3,3,1,0
1FNHAN07,1,3,1,0,7
1RDWRVN02,8,14,9,0,7
1FNKOL156,3,1,2,2,0
1FNJDP21,5,1,3,0,1
1FNKCC07,3,0,1,0,0
1FNALD133,5,6,3,1,0
1fnkot57,8,3,3,2,6
1RDDMUM18,2,0,0,0,0
1FNSUL17,4,1,0,0,2
1RDDMUM30,2,1,0,4,1
1FDKOL190,6,4,7,7,5
1FDBOM168,2,3,1,0,0
1FNJAI104,2,0,5,5,1
1FNABN29,1,12,8,0,0
1RDNKOL21,5,0,4,3,7
1FNKAN93,4,1,5,10,3
1FNKAN125,4,11,7,7,4
1FNJDP61,2,2,4,2,2
1FNALD89,3,7,13,4,5
1FDBDN08,3,6,11,2,0
1FNRBL23,1,7,2,1,1
1FNKAN146,16,1,5,1,11
1CRUPFP02,6,1,2,4,8
1FNAHM67,20,9,2,2,1
1CRGJJM04,3,3,1,5,13
2CRMHMU83,4,3,5,2,4
1FNKOT40,4,9,0,0,0
1FNJDP22,6,7,2,3,4
1FNRAJ70,2,0,4,1,0
1RDWTNK02,4,4,11,7,4
1CRMHMU48,3,4,4,4,2
1FNSMD14,3,8,13,9,27
1FNUDP47,2,6,9,11,7
2CRWBKL14,2,1,5,4,1
1FNPTN16,3,2,0,1,4
1FNBHL24,1,1,5,3,3
1FNKUT03,3,2,3,2,6
1FNBOM183,3,0,0,0,0
1FDCHT16,4,1,3,4,0
1DBA09061,2,0,0,1,0
1FDHAN14,3,0,5,4,0
1FNBOM84,1,5,3,1,4
1FWKOL231,7,3,7,3,3
1RDWVAR28,6,7,13,2,3
1FNLUC98,2,2,6,13,11
1FNJAI88,2,4,5,4,2
1FNJAI119,1,0,1,4,2
1FNJAI120,2,16,8,3,3
1FDJAI128,2,0,0,0,0
1FNJAI117,5,8,8,0,1
1CRMHMU79,11,3,2,14,14
1FNAHM108,6,11,6,2,15
1FDJAI133,6,5,3,3,11
1RDDJAI25,5,1,5,7,2
1FNJAI66,1,2,0,0,1
1FNJAI90,3,2,6,5,12
1FNGDH11,4,1,5,1,0
1FNASS01,11,0,0,1,0
1RDNJAI22,2,2,5,2,8
1FNBHT16,1,0,0,0,0
1FNBND10,5,2,13,10,13
1FNSIK04,2,1,1,4,2
1FNKOL97,3,4,6,5,1
1RDNTAL01,4,10,3,5,3
1FNJAI54,2,2,4,0,9
1FNJMG15,4,7,2,2,5
1FNKOT53,5,2,1,3,3
1RDDMUM26,9,11,4,13,11
3CRUPLK15,4,0,7,3,10
1RDNLUC31,9,0,3,1,3
1FNANA03,6,3,0,0,1
1FNJMG13,6,12,1,1,5
1FNKSH24,4,2,6,2,1
1FDRGH11,5,0,0,0,0
1FNPRL02,9,6,2,10,0
1FDBHL26,4,11,3,8,4
1FDBOM203,1,1,0,1,0
1CRGJKA03,4,5,5,10,14
1FNANA22,1,3,3,3,2
1FNBHP01,5,2,3,1,1
1FNPTP17,2,4,5,6,3
1DBA03301,1,6,2,10,5
1FNMRD06,9,7,4,6,4
1FNVAR82,5,2,23,19,11
1RDDMUM29,2,2,1,13,6
1FNJAI103,1,1,3,3,1
1RDNAHM37,3,0,1,13,7
1CRRJJP28,2,7,10,10,5
1FNJAI101,3,1,2,2,1
1CRRJTK02,2,16,17,23,26
1CRRJDH01,4,2,2,7,3
1FNGGN19,1,0,5,0,0
1CRMHMU67,4,2,8,1,3
1FNBNW20,6,0,9,5,9
1FNMAU05,4,9,2,2,2
1FNSUL47,5,3,0,0,4
1FDDAR02,10,6,4,1,5
1FNMRI01,2,2,1,0,0
1FDJMG25,11,18,13,9,6
1FDHAN09,3,0,0,0,0
1FNCHU13,2,6,7,1,0
1FNRAJ25,1,1,2,1,3
1CRRJJH04,3,1,7,6,6
1CRRJCU04,1,0,6,1,5
1FNHOG16,1,2,1,4,5
1FNSBK14,5,4,3,0,0
1RDWBOM24,3,8,6,6,1
1FNBOM89,7,1,2,2,3
1RDWGHT03,3,6,1,7,3
1CRMHMU05,8,20,19,13,14
1RDWVAR32,7,4,1,5,1
1FNKCC23,3,0,0,0,2
1FDTNK19,2,0,0,0,0
1FNDUN21,5,3,0,3,5
1FDKAN154,6,16,12,6,20
1FNKAN95,5,8,3,6,1
1CRRJBM04,4,5,2,10,12
1FNPTP44,9,1,6,10,4
1RDNBOM01,5,0,0,0,1
1FNSBK19,3,0,0,2,4
1FNSIK08,14,8,4,5,8
1FDBOM160,5,7,2,0,0
3CRRJBM03,7,7,5,8,12
1FNRAJ15,2,1,0,0,2
1FDBHL39,3,7,2,0,0
1FDBOM156,1,0,0,6,14
1FDBOM352,5,6,1,7,12
1FNGGN10,3,1,3,1,6
1FNBHL19,2,8,3,4,5
1FNCHU09,1,3,1,1,0
1FNUDP38,2,1,1,1,4
1CRRJJP20,5,8,7,11,14
1RDWJAI31,14,14,6,4,4
1FDGGN15,2,2,1,9,5
1RDDKOL49,1,4,8,2,1
1FDBKU03,2,4,0,0,7
1FNAMT36,5,7,8,10,8
1FNBRR03,3,4,7,3,1
1FNRBL29,2,15,17,0,4
1FNUDP52,1,2,4,4,0
1CRGJAN14,1,1,1,1,13
1FNLUC115,1,2,0,7,0
1FDBNK12,4,6,2,0,2
1FNBIK51,3,1,0,4,4
1RDNDWA01,2,2,3,5,2
1CRRJAL05,3,1,0,7,5
1CRGJAH21,11,7,9,9,5
1CRHRJUD03,4,2,5,3,5
1FNRSM06,2,2,6,10,5
1CRGJAH33,2,5,2,1,14
1FNJDP39,2,3,5,8,3
1FNLUC89,3,4,4,1,5
1CRRJBK01,12,21,13,9,15
1FNBNK03,7,4,1,4,8
1FNKOK01,10,2,1,0,0
1FNDUN05,11,9,3,4,8
1FNFZB34,4,2,0,1,5
1FNJDP20,5,3,2,5,2
1RDNJAI07,3,7,1,0,2
1FNDAU17,5,9,8,5,15
1FDBOM222,6,3,16,11,13
1RDNBOM07,4,1,0,0,0
1CRRJBL02,5,4,3,6,20
1FDDUN24,2,6,6,7,7
1FNBOM161,3,7,6,1,0
1FNUDP21,2,2,5,6,1
1CRRJJP02,10,9,14,7,22
1CRGJBV02,3,3,4,6,3
1FDAMR13,8,9,7,2,1
1FNBHT14,7,4,6,8,7
1RDNJMG04,3,6,1,2,3
1RDNUDP05,3,4,2,2,2
1FDJMG32,9,6,11,5,1
1FNMEH33,2,4,2,2,2
1FNHOG15,4,10,7,2,1
1RDWKOL68,1,3,0,1,2
1CRRJJO10,5,9,12,18,30
1CRRJJP23,10,12,4,4,5
1FNUNO05,5,12,7,4,5
1CRRJBR02,7,8,3,8,4
1FNLUC83,4,1,1,2,5
1FDBOM268,2,1,4,0,6
1FNBOM79,3,4,0,2,2
1FNPTP22,1,10,4,1,15
1FNJDP68,1,5,6,10,7
1FNAMR07,5,5,1,3,3
1FNLUC72,1,4,1,1,1
1FNKAN181,3,11,4,1,0
1FNJUN20,2,3,2,0,1
1FNJDP57,2,0,2,5,5
1FNKAN119,3,7,15,11,7
1CRHMHMU05,3,5,2,15,9
1FWAJM01,2,3,5,1,1
1RDDMUM93,2,8,2,13,8
1FNRAJ50,2,2,2,2,3
1RDDLUC06,7,7,4,13,10
1FNJAI98,3,2,5,0,5
1FNCHU04,1,1,2,1,0
1FDCHT14,1,3,0,5,3
1FDKOL166,3,1,3,2,5
1CRHUPLU09,3,0,3,3,13
1FNRAJ49,1,0,3,0,4
1FNABN30,1,9,3,4,2
1FNTNK25,2,5,9,2,10
1RDWKOL62,2,7,7,3,6
1FNAJM51,3,0,0,3,4
1CRHGJAN02,4,4,7,4,4
1DBA07841,3,1,3,2,6
1FNUDP31,3,4,4,3,0
1FNSIK03,2,7,0,3,3
1FNALD109,5,4,7,7,3
1FNVAR44,3,3,5,1,3
1FNLUC86,5,2,4,1,1
1FNFTP25,9,0,2,5,9
1FNKSH28,3,6,2,0,3
1FNLUC61,2,10,15,0,1
1FNKAN118,3,5,8,4,5
1CRRJJO02,8,6,18,16,22
1FNKAN126,7,0,4,1,1
1RDNALW01,7,7,10,2,9
1FDLUC107,6,10,10,6,8
1FNJHU02,4,3,6,2,1
1CRRJSM03,3,8,8,12,7
1FNBHI05,1,3,0,0,2
1FNPSS03,6,4,2,0,1
1RDWSBS01,1,6,2,3,3
1CRRJJH01,1,1,0,2,3
1FNJAI115,9,5,3,2,5
1FNBND25,7,8,4,1,1
1FNIME01,1,5,4,2,4
1RDDMUM70,5,5,8,5,2
1FNJAI64,2,1,0,0,2
1FNBOM76,1,0,5,0,2
1CRHMHMU03,4,6,7,13,15
1FDBHL33,3,5,11,7,3
1FNGDH05,3,5,4,8,11
1FNAHM104,4,3,4,3,9
1FNKHD04,3,4,0,0,1
1FNAHM135,2,1,0,3,0
1FNAHM77,1,8,0,10,1
1FNKCC13,2,2,1,0,0
1FDPUM02,2,6,10,5,3
1FNJHU19,3,2,2,3,6
1FNKMR14,4,2,9,2,1
1RDNAHM03,4,6,5,0,2
1FNMEH48,2,2,3,0,2
1RDWCSM02,1,2,2,6,10
1FNKHD42,1,1,2,1,3
1CRRJSM02,1,2,2,8,6
1FNJLR11,5,6,3,6,7
1FNFTP45,5,4,2,0,0
1FNKUT07,1,0,2,3,0
1RDNAMR01,3,0,1,5,9
1CRRJPA04,1,2,0,2,2
1RDWPLI02,2,4,5,5,1
